id,评论人,评论人等级,评分,评论内容,评论时间
3387,炫腹,,9.0,汤色黄色，油润，明亮度高,2017-09-01
3387,胖女风范,,9.0,汤色浅黄，明亮度高。热嗅火候香较冲,2017-09-01
3387,雷阵雨,,8.0,汤色浅黄明亮，有火香稍带青香气，滋味顺滑甘甜适口。,2017-08-30
3387,噗噗直升机,,8.0,汤色浅黄，明亮度高，有火香稍带青香气，滋味顺滑甘甜适口。,2017-08-29
3387,雷阵雨,,8.0,汤色浅黄，明亮度高，香气浓郁，滋味顺滑甘甜适口。,2017-08-24
3387,兰衫k,,8.0,汤色浅黄明亮，有火香稍带青香气，滋味顺滑甘甜适口。,2017-08-24
3387,干ihvi,,8.0,汤色黄色，油润，明亮度高，香气花果香炒米香奶甜香。茶汤滋味柔滑，微微回甜。,2017-08-23
3387,lajnhdh,,8.0,茶叶应该是浓香型的，感觉到一股特别的清香,2017-08-23
3387,好吃积分换,,8.0,香气以火候香、竹叶清香为主，滋味柔滑且水含香，饮后回甜生津,2017-08-23
3387,运动会,,8.0,此茶汤色透彻，香气均衡，但没特点，入口有轻微的生津。,2017-08-23
3387,和回复回家,,8.6,色浅黄，明亮度高，稍带青香气，滋味顺滑甘甜适口。,2017-08-23
3387,姐姐干活,,8.0,汤色浅黄，明亮度高，有火香稍带青香气，滋味顺滑甘甜适口。,2017-08-23
3387,饭局方便,,8.0,汤色黄色，油润，明亮度高，香气花果香炒米香奶甜香。茶汤滋味柔滑，微微回甜。,2017-08-23
3387,yanfv513,,7.6,整体感觉还行吧，但并不是太突出,2017-08-23
3387,兰衫k,,8.4,汤色黄色，油润，明亮度高，香气花果香炒米香奶甜香。茶汤滋味柔滑，微微回甜。,2017-08-22
3387,tuea,,6.0,茶应该说是一般般吧，没有找到什么优点,2017-08-21
3387,佑右,,8.2,包装挺搞笑，后面介绍制茶人是什么雷师傅，国家一级评茶师什么的云云，茶叶应该是浓香型的，感觉到一股特别的清香，这可能就是音韵吧。,2017-08-21
3387,hushluo,,7.4,干茶香气浓郁，带火香，茶汤香气带火香、清香为主，滋味柔滑且水微含香，音韵显，但滋味欠持久且较单调，耐泡度一般，内质一般,2017-08-20
3387,雷阵雨,,8.0,汤色浅黄，明亮度高，有火香稍带青香气，滋味顺滑甘甜适口。,2017-08-20
3387,maoyi899,,6.4,此茶汤色透彻，香气均衡，但没特点，入口有轻微的生津。,2017-08-19
3387,冰小鱼,,8.0,香气以火候香、竹叶清香为主，滋味柔滑且水含香，饮后回甜生津,2017-08-19
3387,雷阵雨,,8.4,汤色黄色，油润，明亮度高，香气花果香炒米香奶甜香。茶汤滋味柔滑，微微回甜。,2017-08-19
3387,不见茶花好多年,,8.8,总体协调力比较平和，汤色清黄,2017-08-18
3387,兰衫k,,8.4,汤色浅黄，明亮度高，稍带青香气，滋味顺滑甘甜适口。,2017-08-18
3387,惠茶,,6.0,汤色浅黄，明亮度高,2017-08-14
3387,潇洒玲珑,,8.0,汤色浅黄，明亮度高，有火香稍带青香气，滋味顺滑甘甜适口。,2017-07-16
3899,孙晓群,专家,8.2,	这款茶干茶条索较粗壮微卷紧，芽毫显、汤色红浓明亮、香气尚纯微酸、滋味较浓醇、叶底尚软尚嫩，多梗芽头较明显，芽略细瘦，色红尚亮。,2017-11-21
3899,正己先生,达人,10.0,干茶匀整，香气馥郁，口感甜润，较耐泡,2018-07-23
3899,牛栏坑小姐,达人,8.2,汤色橙红，较明亮，香气带有果甜香，滋味甜醇爽口，叶底红褐，肥大，较匀整,2017-11-27
3899,真亮,,8.0,干茶匀整，有果香，入口柔，有甜味,2018-12-05
3899,心愿a,,8.9,外形条索肥壮，汤色红亮，香气馥郁,2018-09-18
3899,茶友_137349495,,8.4,干茶条索金黄，汤色明亮，香气自然，不耐泡，总体尚可,2018-08-12
3899,善意第三人,,9.0,条索均匀，汤色明亮，果香浓郁，叶底均整,2018-08-03
3899,茶友_139533810,,8.0,干茶匀整，有果香，入口柔，有甜味,2018-07-25
3899,旭峰1202,,6.9,干茶有果香，茶汤颜色厚重，有甜味。,2018-07-17
3899,木子振华,,8.4,有荔枝煮水的果香；水路柔细清甜耐泡；叶底芽多。,2018-07-16
3899,贺竹子,,8.8,干茶浅褐有黄芽，汤色金红透亮，汤有果甜香、杯底有煮荔枝水果香，味润、净柔、细甜，叶底柔韧多芽,2018-07-16
3899,页墨子,,8.7,果香，汤色清澈，很好的茶,2018-07-14
3899,siobhan,,8.0,条索均匀，汤色橙红，口味醇香，,2018-07-13
3899,awawaw,,8.5,汤色明亮，茶汤顺滑鲜爽，果香味较足。,2018-07-09
3899,冰小鱼,,8.8,汤色红浓明亮、香气尚纯微酸、滋味较浓醇,2018-07-09
3899,某翼,,8.0,条索肥壮紧结，有果甜的香气，滋味醇厚微甜，汤色红浓明亮。,2018-07-08
3899,噗噗直升机,,8.8,汤色橙红较明亮，香气果香甜香，滋味甜醇爽口。,2018-07-06
3899,不见茶花好多年,,7.9,典型的果甜香，,2018-07-04
3899,老張,,8.0,香气纯滋味甜不错品质不错,2018-04-17
3899,刘家桥,,8.6,香气纯滋味甜不错品质好,2018-02-03
3899,淘气鬼zy,,8.5,香气纯滋味甜不错品质好,2018-01-28
3899,老張,,8.0,香甜醇厚回甘有品质不错,2018-01-27
3899,卖艺的老青年,,8.6,香气纯滋味甜不错品质,2018-01-22
3899,易北茗茶,,8.8,香气果香四溢，滋味鲜甜醇厚，有回甘，不持久,2018-01-13
3899,孙大剩,,8.0,香气纯滋味甜不错品质,2018-01-13
3899,卖艺的老青年,,8.0,香气浓厚滋味醇香甜,2018-01-07
3899,刘家桥,,8.0,香气纯滋味甘甜！,2018-01-06
3899,老張,,8.5,品质好香气纯滋味醇！,2018-01-06
3899,小闻,,8.6,香气四溢滋味醇厚！,2018-01-06
3899,淘气鬼zy,,8.5,香气纯正，滋味醇厚，品质不错。,2018-01-06
3899,我是黄地,,8.6,香气带有典型的果甜香，滋味醇和清甜，品质尚佳。,2017-11-27
4411,孙晓群,专家,7.8,这款茶干茶卷曲成螺，卷紧毫显 较匀；汤色黄尚亮；香气杂、焦味焦重；滋味尚醇焦味明显；叶底芽叶分明嫩茎明显，色黄偶见焦糊叶片。此茶工艺上稍有缺陷焦糊味明显。,2018-09-17
4411,青衫k,达人,8.4,茶汤浅黄绿明亮，香气炒米香和甜花香，滋味清甜，回甘生津较明显。,2018-08-29
4411,清淡如菊,,7.5,滋味清甜苦涩感弱,2018-10-10
4411,高级将领,,8.1,茶汤清香，有饱满的香气，口感甜润有回甘生津，叶底嫩绿有活性。,2018-10-05
4411,超级赛亚人4,,8.2,滋味清甜，茶汤浅黄绿，口感香气舒适度一般，可以一试。,2018-09-28
4411,天涯沦落客,,8.3,茶汤浅绿香气浓郁，淡淡的米香，甜甜的花香，因为不是纯芽头的原料，茶叶还算是耐泡，有不错的生津。,2018-09-27
4411,edhhhhh,,8.2,干茶卷曲呈螺状，有炒米香，茶汤黄绿，入口润，微甜，有甜花香有微涩，口感良好。,2018-09-25
4411,赏花楼主,,8.2,干茶卷曲，有清香，汤色亮黄，滋味还不错，有回甘，比较耐泡,2018-09-25
4411,沙瑞金,,8.4,干茶卷曲，带毫，这款绿茶的特点在于它有自己独特的香气，是好是坏全在这个香气的接受度上！,2018-09-24
4411,霞光彤彤,,8.2,干茶卷曲显绿，香气浓郁。冲泡后汤色黄绿，显板栗香，叶底肥厚。,2018-09-24
4411,茶歇歇,,8.5,这款绿茶入口甜明显，有比较好的回甘，叶底显示料子属芽叶形。,2018-09-22
4411,回归队,,8.6,香气独特，口感清爽，滋味香醇，回甘生津迅速。,2018-09-20
4411,黑暗游侠,,8.5,这款绿茶滋味比较甜，回甘好，但是香气不像别的绿茶那样是豆香青香，是另一种香气口感，比较特别。整体水平还好。,2018-09-18
4411,自缚i,,6.0,嫩黄绿色，色泽均匀鲜活；芽叶细嫩、修长，叶质柔软有弹性。,2018-09-11
4411,喜之老狼,,7.8,比较独特的一款绿茶，淡淡的炒米香，比较涩，回甘较慢。,2018-09-05
4411,酶活性,,8.6,炒米香明显，滋味爽滑，有回甘生津。,2018-09-04
4411,周秀云Lisa,,6.4,干茶卷曲曲呈螺旋状，匀净。炒火香较浓。 茶汤香气很清淡，汤色清亮，滋味微苦无回甘，耐泡度很好。叶底软嫩黄绿。,2018-09-18
2108,金寿珍,专家,8.9,干茶色深绿、有毫，条索较紧，尚匀 ； 汤色黄绿；香气较高纯；滋味较醇厚；叶底黄绿略有红叶，较亮、尚匀；这款茶优点和缺点都不是很明显，只是叶底略有红叶。总体上说这款茶品质还是正常。	,2016-05-11
2108,青衫k,达人,8.0,汤色绿黄、透明亮、白毫丰富；香气炒米香浓郁，持久，稍带花香；滋味较浓、爽口、有生津、有回甘。,2017-09-16
2108,小茶人,达人,8.5,口感表现佳，滋味鲜浓、爽口，微有涩感,2016-11-14
2108,青石,达人,8.9,日常必备之口粮茶。回甘真的很好,2016-05-11
2108,弯弯月,,8.0,汤色黄绿明亮，香气浓郁，滋味较醇厚。,2017-10-19
2108,潇洒玲珑,,8.0,汤色绿黄、透明亮、白毫丰富；香气炒米香浓郁，持久，稍带花香；滋味较浓、爽口、有生津、有回甘。,2017-08-29
2108,潇洒玲珑,,8.0,汤色黄绿，香气较高纯，滋味较醇厚。,2017-08-29
2108,淘气鬼zy,,8.6,总体协调，香气丰富滋味鲜爽，性价比高,2017-05-31
2108,兰衫k,,8.8,汤色绿黄、透明亮、白毫丰富；香气炒米香浓郁，持久，稍带花香；滋味较浓、爽口、有生津、有回甘。￼第,2017-04-15
2108,别急,,8.5,香气气浓郁、持久，带有特殊花香。口感表现佳，滋味清香、爽口，微有涩感，有一定的回甘，耐泡度稍差，各方面平衡性比较好。,2017-03-15
2108,杏子姐姐,,8.5,这是一款不错的烘青绿茶，很适合日常饮用，特别绿茶对心血管，血脂方面有一定的保健作用，该茶叶香气浓、润口，汤香持久，香气高扬特殊，带微花香，口感上佳，有一定的回甘，汤感甜香，回味悠长，耐泡度高。,2016-11-14
2108,杏子姐姐,,8.3,一款中规中矩的口粮茶，整体表现不错，浓香，高雅，有一种说不上来的特殊花香味，汤色纯正，叶底舒展。,2016-10-21
2108,wlmzgy,,6.8,个人喜欢口感清淡的，滇绿总体来说是款性价比较高的茶，汤色清，落口稍有点涩，口重的可以选！,2016-10-18
2108,安逸的活,,10.0,口感很好，值得一品,2016-07-21
2108,周庄梦茶,,6.9,茶叶紧密，线条呈曲线，泡开后茶香芬芳，轻味涩苦，茶香留齿，香味不高扬，但持久弥香。,2016-06-27
2108,mxiao豆,,8.0,茶香浓郁，清新气爽，是个不错的茶！,2016-06-10
2108,茶语尝新人,,8.7,这款茶总体还是不错的，香气很好，有炒米香，二泡往后会有点苦，但回甘不错，耐泡程度一般。作为口粮应该是一款不错的选择,2016-06-09
2108,雨霖,,8.0,淡淡的苦味，之后是茶香，不错，,2016-06-07
2108,噩梦,,2.0,无一点茶香味,2016-06-02
2108,做你的男人,,8.0,不错，茶叶比较耐泡，，口感也还可以。,2016-05-31
2108,麒公子,,8.0,花果香浓郁，茶气不错，微苦，茶过碎了,2016-05-31
2108,快乐飞雨,,8.0,在哪里能没到？能告诉我吗？,2016-05-30
2108,竹葉青2016,,7.3,滋味鲜浓、爽口，微有涩感，有一定的回甘 青草味儿,2016-05-30
2108,品茗斋,,9.9,不错挺好的茶叶,2016-05-29
2108,品茗斋,,9.9,不错挺好的茶叶,2016-05-29
2108,茶语尝新人,,8.7,此茶冲泡时香气浓郁，品尝有炒米香带花香，有回甘生津感，第二三泡会有涩感，不强烈，还是一款性价比比较高的绿茶,2016-05-29
2108,javen--杰,,8.4,炒米香的茶,2016-05-25
2108,青衫k,,8.0,香气浓郁、持久，炒米香中带有特殊花香。口感表现佳，滋味鲜浓、爽口，微有涩感，有一定的回甘，口感回味悠长。,2016-05-24
2108,快乐飞雨,,9.3,我想买，不知道在哪里买,2016-05-17
2108,芳草斜阳,,9.1,好茶，真的喜欢的,2016-05-17
2108,山猫,,8.0,回甘好,2016-05-15
2108,赵赵-zh,,8.9,性价比高的口粮茶，算是不错的,2016-05-14
2108,爱茶喝茶,,9.9,名字好听！口感很好！,2016-05-13
2108,大师,,9.9,怎么买到,2016-05-13
2108,芳草斜阳,,9.2,刚冲了下，颜色不错，味道很香，,2016-05-11
2108,小茶盘,,8.5,口感真的没得说，外形也很紧细,2016-05-11
3388,周炎花,专家,8.4,	这款陈年铁观音原料一般，香气焙火香、酸香持久，滋味尚浓爽，带酸味，缺点是外形净度和匀整度一般，叶底硬挺不展。总体上来说这款茶为典型的陈年铁观音（有酸味）。,2017-07-13
3388,青衫k,达人,8.0,汤色橙黄，明亮度高，入口甜滑油润，有一定的粘稠度，汤带淡淡植物清香。,2017-09-20
3388,青衫k,达人,8.0,汤色橙黄，微微回甜,2017-08-11
3388,青石,达人,8.8,是一款品质正常的铁观音，老铁。,2017-07-21
3388,姐姐干活,,8.0,汤色橙黄，明亮度高，入口甜滑油润，汤带淡淡植物清香。,2018-01-11
3388,茶悟清心,,7.4,干茶乌褐，略油润，汤色橙黄，香气有陈味，口感醇厚，有涩感，叶底较硬，比较完整。,2017-12-27
3388,kvh,,8.0,干茶乌亮紧实，茶汤呈现出琥珀色，有果香味，开头几泡不错，四泡开始有点发涩。,2017-12-11
3388,jockey,,8.0,干茶乌褐油亮，有熟咖啡味，冲泡后汤色黄亮通透，有大量泡泡，滋味以炒米及咖啡味。,2017-11-13
3388,噗噗直升机,,8.0,汤色橙黄，口感醇厚，有涩感。,2017-10-22
3388,噗噗直升机,,8.0,汤色橙黄，明亮度高，入口甜滑，汤带淡淡植物清香。,2017-10-10
3388,茶悟清心,,7.4,干茶乌褐，略油润，汤色橙黄，口感醇厚，有涩感，叶底较完整。,2017-10-08
3388,噗噗直升机,,8.0,汤色橙黄，明亮度高，入口甜滑油润，茶汤带淡淡植物清香。,2017-09-29
3388,wwj,,8.0,香气很好，糯米香很浓，有果香，第一泡很棒！但是从第二泡开始就会酸了，很可惜,2017-09-28
3388,jockey,,7.4,干茶油润，有炒米香。冲泡后香气为碳火香，汤色金黄，滋味流于表面，贯穿始终的泡泡。,2017-09-24
3388,噗噗直升机,,8.0,有铁观音特有的韵味，味浓且持久。,2017-09-14
3388,噗噗直升机,,8.0,汤色橙黄，入口顺滑，微微回甜。,2017-09-05
3388,噗噗直升机,,8.0,汤色橙黄，明亮度高，入口甜滑油润，有一定的粘稠度，汤带淡淡植物清香。,2017-08-29
3388,潇洒玲珑,,8.0,汤色橙黄，明亮度高，入口甜滑油润，有一定的粘稠度，汤带淡淡植物清香。,2017-07-16
1597,郭桂义,专家,9.3,本款茶嫩度较好，外形条紧结，色乌润，有金毫，甜香持久，红茶品质特征显。汤色红亮，滋味醇厚，品质不错。,2015-12-01
1597,青衫k,达人,8.0,汤色橙红明亮，香气浓郁，滋味甘甜。,2016-08-24
1597,寒露月光白,达人,8.5,比较喜欢它的香气和汤色，甜香，焦糖香，给人很美好甜蜜的感觉。,2015-12-28
1597,小青cc,达人,8.9,干茶闻起来就有焦糖香气，有浓厚的地域特色有少许碎片，条索细蜷带金豪总体匀整。茶汤橙红，清澈明亮，滋味柔和爽滑，甘甜生津，多泡之后依然带着较明显的焦糖香气和火工香气。总的来讲就是有祁门红茶的特殊气息。喜欢这个味道的可以多品。,2015-11-18
1597,淘气鬼zy,,8.0,总，体协调，甜润香气持久品质不错,2017-06-27
1597,小闻,,8.0,品质一般稳定性价比可比。,2017-04-25
1597,噗噗直升机,,8.8,汤色橙红较深，明亮度较高，香气平稳稍稍飘扬，带有甜味，滋味平和甜柔，,2017-04-13
1597,弯弯月,,8.0,汤色红浓尚亮，香气浓郁甜香、高扬持久，滋味醇厚爽滑，甘甜生津。,2017-03-06
1597,噗噗直升机,,8.0,汤色橙红明亮，香气浓郁，滋味甘甜。,2016-08-30
1597,大漠孤烟A,,8.0,昨天喝的祁红，味道浓郁幽香，干茶紧结挺直隽秀，茶汤明艳透亮，入口意韵绵绵，蜜甜久久。,2016-08-22
1597,兰衫k,,8.0,汤色橙红明亮，香气更加浓郁扑鼻，滋味轻柔甘甜,2016-08-21
1597,噗噗直升机,,8.0,汤色橙红明亮，香气浓郁，滋味轻柔甘甜，带明显的焦香气和甜味。,2016-08-21
1597,刚哥,,10.0,祈门红茶的茶性稳定,2016-07-16
1597,你好明天,,10.0,此种红茶不错 色泽好 口感好,2016-06-23
1597,六山普洱,,10.0,非常正哦。喜欢,2016-06-16
1597,孤峰啸苍天,,8.0,入口即香，慢品则悠，茶中极品,2016-06-15
1597,sheltty1215,,8.5,	干茶：条索细紧、乌润显锋毫	香气：浓郁甜香、高扬持久，品种香、地域香明显。	汤色：红浓尚亮	滋味：醇厚爽滑，甘甜生津。	叶低：红亮柔软	综合评价：此款祁门红茶等级较高，香气滋味尚好。	,2016-05-17
1597,武汉茶王,,9.9,香气十足,2016-04-30
1597,你好明天,,8.0,泡出来的茶水色泽很好，闻着很香,2016-04-14
1597,茶道风,,8.0,本款茶有祁门红茶的特殊气息，茶汤橙红，香气有浓郁焦糖及火工香气，甘甜生津，口感不错。,2016-03-05
1597,唐方,,8.0,有焦香味，也许是烘培过了一点点。汤色和叶底还行。,2016-01-10
1597,静水流深是我,,8.9,干茶乌黑油润，有金豪，搪塞橙红明亮，有甜香，茶叶耐泡，叶底匀整。,2016-01-02
1597,小颖,,6.0,水味还是比较重的，有点苦涩感，没什么特点,2015-12-31
2109,金寿珍,专家,8.8,	干茶较细嫩卷曲，色绿稍暗，较碎；汤色黄绿，香气尚纯爽；滋味醇和；叶底细嫩，嫩绿较亮，较匀；这款茶优点和缺点都不明显。总体上说这款茶符合二级茶品质要求。,2016-05-12
2109,赌书泼得消茶香,达人,8.5,表现平平的绿茶，口感还行。,2016-11-14
2109,青石,达人,8.0,口感还行,2016-05-12
2109,青衫k,,8.0,茶汤有一定的鲜甜度和回甘度，口感顺滑。,2016-05-24
2109,芳草斜阳,,8.2,好茶，值得分享,2016-05-18
2109,茗荼☞绅士,,8.0,口感还不错哦,2016-05-15
2109,茗荼☞绅士,,8.0,静水流深@欢迎新茶友，期待以后能看到茶友的分享回复我的话题：茶的文化与传播2016-05-14 21:54,2016-05-15
2109,润沁源茶坊,,9.9,不错,2016-05-15
2109,青衫k,,8.0,香气主要豆香，但持久性不佳，茶汤有一定的鲜甜度和回甘度，口感顺滑,2016-05-15
2109,maomaoka,,9.9,一款好茶！,2016-05-14
2109,茗荼☞绅士,,7.5,从干茶外观来看一般 但口感很好,2016-05-14
2109,是糊涂虫,,8.0,耐冲泡度一般。,2016-05-14
2109,爱茶喝茶,,8.9,一两黄金一两茶，黄金茶稍带苦味，但回甘很好！,2016-05-13
2109,青衫k,,8.0,茶汤有一定的鲜甜度和回甘度，口感顺滑。,2016-05-13
2109,是糊涂虫,,8.0,耐冲泡度一般。,2016-05-13
2109,六月下雨,,8.4,选料虽好，口感一般。,2016-05-12
2621,孙晓群,专家,8.7,这款茶干茶条索粗壮，卷紧显金毫，灰褐色、汤色红浓、香气较弱、滋味甜醇 微苦略涩、叶底红匀软嫩，含芽带嫩茎。此茶内质与外形一样的复杂汤水融合的不是很完美。,2017-01-09
2621,青衫k,达人,8.0,茶汤红，明亮度较高，茶汤入口甜，较润，略有厚感，有生津，微有回甘。,2017-01-03
2621,龍團,,8.3,比较厚，只是不持久，不耐泡,2017-12-26
2621,勋世界,,8.3,    这款红茶原料粗老，外貌不佳，但是口感香度都是很不错的。性价比还行。,2017-03-27
2621,cerfiro,,8.9,此茶干茶油润乌亮，香气甜润怡人，汤色红润明亮，是一款不可多得的红茶品种,2017-02-24
2621,龍團,,8.8,味道很香，茶水颜色比较好看，挺好的。,2017-02-20
2621,茶轩主人,,7.9,刚喝，滋味醇厚，有老梗，略似黑茶，但有红茶的甘甜。香气比较闷，不过不刺激,2017-01-23
2621,兰衫k,,8.0,茶汤红，明亮度较高，茶汤入口甜顺，略有厚感，微有涩感，不过化开快，有生津，微有回甘。,2017-01-02
2621,笙箫的流年,,8.0,最大的特点就是不耐泡,2016-11-13
2621,林小妹,,8.1,干茶金毫明显，色泽乌润，但是茶汤香气不持久，滋味甘爽，但是涩感略重,2016-11-12
2621,醉心红,,8.0,香气不持久，滋味平淡,2016-11-12
3645,周炎花,专家,9.3,	这款水仙中足焙火，品种特征明显，花果香持久，滋味醇厚滑口，有汤香，转化带酸；叶底较显余香、软亮、匀齐。总体上来说这款茶为优质的中足火水仙。,2017-10-25
3645,青衫k,达人,8.4,汤色橙黄明亮，香气有花果香，茶汤柔和，滋味带甜，有顺滑感，饮后生津快速。,2018-09-05
3645,为你爱上喝茶,达人,8.3,水仙的品种特征较明显，果甜香明显且持久，滋味清甘，耐泡度高，足火烘焙恰到好处，茶汤顺滑，滋味带甜，入口略有涩感，饮后有回甘生津,2017-10-31
3645,253593,,8.8,足火烘焙恰到好处，茶汤顺滑，滋味带甜，入口略有涩，饮后有回甘生津。,2017-12-20
3645,wwj,,8.0,中规中矩，不惊艳，不涩，喝起来比较舒服。适合当口粮茶,2017-12-04
3645,嗲嗲,,9.2,茶汤透亮，随着冲泡次数的增加，茶汤的香气和滋味丰富多变，杯底留香也是多层次的，总的来说很喜欢这款茶。,2017-12-03
3645,老奶奶爱喝茶,,8.6,	茶汤入口有蜜甜的花果香，滋味火攻香中带一丝涩感，总体来说茶汤口感不错。,2017-11-22
3645,李羊力,,8.4,口感一般，不知道是不是泡法不对，没有喝出应有的味道！！,2017-11-20
3645,风2016,,8.8,果甜香明显且持久，滋味清甘，耐泡度高，茶汤顺滑，滋味带甜，入口略有涩感，回甘生津。,2017-11-20
3645,hushluo,,8.4,干茶陈香浓郁，水仙的品种特明显，果甜香明显且持久，滋味清甘，耐泡度高，足火烘焙恰到好处，茶汤顺滑，滋味带甜，入口略有涩感，饮后有回甘生津。,2017-11-19
3645,summer夏天,,8.5,果甜香明显且持久，滋味清甘，耐泡度高，茶汤顺滑，滋味带甜，入口略有涩感，饮后有回甘生津。,2017-10-31
2110,金寿珍,专家,9.2,	这款茶优点是干茶的外形细嫩有毫，色绿，较匀，香气有栗香，滋味较鲜醇，汤色黄绿较明亮，叶底全芽，嫩绿、亮；无明显缺点。总体上说这款茶蒙顶甘露的品质特征明显，原料比较嫩，外形和内质都很好，品质很好。,2016-05-13
2110,爱茶人001,达人,8.5,口感不错。,2016-11-14
2110,细雨幽兰,达人,8.4,干茶卷曲，芽茶，稍有碎茶，茶汤清亮，清香高扬，滋味清爽，回甘较好，不耐泡,2016-10-03
2110,青石,达人,8.2,除了香气低，滋味还算可以,2016-05-13
2110,牛栏坑小姐,达人,8.5,一般般的感觉，没有什么特色,2016-05-13
2110,翁玉燕,,8.2,干茶黄绿鲜嫩，冲泡后汤色清谈，入口顺滑生津有苦涩味但化得开。,2017-06-08
2110,lilyzhang,,8.2,干茶条索漂亮的绿茶，但稍碎。 整体汤感顺滑，有一定的爽口性，入口带苦，能很快化开，回甘度较低。 总体协调性较好，耐冲泡度一般。,2017-04-17
2110,翁玉燕,,8.0,汤色清亮有香气，口感鲜爽，条索飘亮均匀，,2017-03-20
2110,翁玉燕,,8.0,滋味清爽醇滑饮后回甘,2017-02-23
2110,allenthomas,,7.4,叶底和干茶比较完整，香味一般，汤色较好，滋味一般，整体感觉一般,2017-02-21
2110,茶淡风清,,8.4,干茶弯曲显白豪，香气清爽但不持久，滋味很鲜爽，回甘不错，叶底多为一芽一二叶。总体感觉这种甘露喝起来没有碧螺春好喝。,2017-01-13
2110,kt0228,,8.0,可以，口感还不错,2016-09-08
2110,kt0228,,8.0,茶汤较淡，很清香,2016-09-02
2110,kt0228,,8.0,汤色黄绿稍浅，略带栗香，口感偏淡,2016-09-02
2110,零點,,7.2,干茶看样子不错，茶毫明显，干茶豆香明显。泡后汤发黄茶形不错芽多叶小，深度炒制入口微涩等茶冷了特别明显，回甘一般，干茶香味浓，但不怎么融汤,2016-08-08
2110,经典红木喜欢茶,,8.0,第一次喝到蒙顶甘露，茶芽均匀有白豪，淡淡的绿色有一种明显豆香气，香气中透着高雅，滋味鲜爽汤感饱满回甘甜，生津明显，叶底芽多。,2016-07-09
2110,花开未闻zd,,8.0,色泽黄绿，白豪丰富，茶汤明亮带栗香，香气低闷，滋味顺滑，没泡好会有点苦，后面会化开，整体来讲还不错,2016-07-08
2110,汉江茶客,,8.0,干茶闻起来清香无比，冲泡后汤色清亮，豆香味十足，但不耐泡，三泡已无味。,2016-07-06
2110,是糊涂虫,,8.0,耐冲泡度一般。,2016-05-15
2110,爱茶喝茶,,8.8,口感还行，支持支持！,2016-05-13
2110,小茶盘,,8.1,口感还行，回甘不是很强,2016-05-13
4159,姚松涛,专家,8.7,干茶棕褐，尙紧，较松，较匀。汤色红棕，较清澈，较明亮。香气纯平，欠持久，。滋味较薄。叶底棕褐间黑褐，尙软，较均匀。,2018-01-17
4159,青衫k,达人,8.8,汤色红艳较亮，香气甜香明显，茶汤顺滑稠厚，有回甘生津。,2018-08-06
4159,小茶人,达人,8.5,喉咙微有发干的现象。,2018-01-05
4159,不是灰太狼,,6.0,口粮茶。回甘还好,2018-09-07
4159,90爱喝茶,,6.7,茶汤褐红，入口干甜，略厌带一点烟熏味,2018-07-22
4159,茶友_135299734,,8.7,喝来发甜，较之以往喝到的苦的老曼娥有不同，加上用料上乘，值得一喝，好中不足的是喉咙微有发干的现象。,2018-07-21
4159,你好哈哈啊,,8.0,这款茶果然是甜茶，没有老曼峨的苦，也没有堆味，香气比较高，饱满，微苦迅速化开，回甘比较好。喜欢的茶,2018-07-17
4159,六月的雪,,8.6,这款茶甜柔适中，厚重不腻口，糯感稳定不错,2018-07-15
4159,你好哈哈啊,,7.2,老蔓娥分甜茶苦茶，这个是甜茶熟普，口感没有堆味，回甘非常好，甜润，有淡淡的木香味，比较耐泡,2018-07-15
4159,edhappygo,,8.6,干茶褐红，紧实匀整，有堆味，入口甜润，又甜香，微苦，能化开，口感醇厚。,2018-07-10
4159,六月的雪,,8.7,这款茶香气比较高，饱满，微苦迅速化开，回甘比较好,2018-07-09
4159,水源,,8.9,干茶有点碎，汤色红亮，香气滋味一般,2018-06-30
4159,最爱熟普,,8.4,茶饼比较松，有些碎，滋味一般，汤色ok，较耐泡。,2018-06-24
4159,dedll0415,,10.0,用料上乘 口感绝佳 有回甘,2018-06-19
4159,卖艺的老青年,,8.6,料好工艺不错香气纯滋味浓郁持久甜蜜,2018-03-03
4159,summer夏天,,8.9,汤色橙红，滋味清淡，汤中有纯净的甜香。,2018-01-05
3399,单志国,专家,8.9,	此款茶干茶条索紧细，色泽墨绿光润，显锋苗；内质汤色橙黄明亮，清香浓郁，滋味醇和回甘；叶底黄绿尚匀。品质优良。,2017-07-27
3399,青衫k,达人,8.0,汤色橙红明亮，滋味浓酽醇和，甜度尚可，生津回甘一般,2017-11-17
3399,青衫k,达人,8.0,汤色橙黄明亮，香气清爽浓郁，滋味醇厚有回甘，品质较优良生普。,2017-10-17
3399,青衫k,达人,8.0,汤色橙红明亮，香气为樟香，茶汤顺滑，入口微甜，略有回甘生津。,2017-10-10
3399,青衫k,达人,8.0,汤色橙黄明亮，清香浓郁，滋味醇和回甘,2017-09-29
3399,青衫k,达人,8.0,汤色淡黄色偏橘红，明亮度高，香气为樟香，茶汤顺滑，入口微甜，略有回甘生津。,2017-09-26
3399,青衫k,达人,8.0,汤色橙黄明亮，香气清香浓郁，滋味醇和回甘。,2017-09-23
3399,德高茶厚,达人,8.8,其汤色橙黄明亮，香气清爽浓郁，滋味醇厚有回甘，品质较优良生普。,2017-09-08
3399,八九十,达人,9.0,今年找到非常不错的生普,2017-07-27
